Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 6,6,1,2,0,'2-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Nicholai Arbach,L,R,Offspeed,Foul,,,000,-0.6865467717,0.5502496133,
Bottom 6,6,1,2,1,'2-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Nicholai Arbach,L,R,Fastball,Foul,,,000,0.9896415862,-0.1785206796,
Bottom 6,6,1,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Nicholai Arbach,L,R,Fastball,Ball,,,000,1.414590747,0.8305458798,
Bottom 6,6,1,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Nicholai Arbach,L,R,Fastball,Foul,,,000,1.261136884,0.4101014801,
Bottom 6,6,1,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Nicholai Arbach,L,R,Fastball,Groundout,Ground Ball,Pull,000,-0.8518047789,0.5549212178,
Bottom 6,6,2,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Ball,,,000,-0.4386597611,-0.1318046351,
Bottom 6,6,2,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Called Strike,,,000,-1.20592908,0.3867434579,
Bottom 6,6,2,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Swinging Strike,,,000,0.918816726,0.02235831143,
Bottom 6,6,2,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Ball,,,000,1.272941027,0.3166693912,
Bottom 6,6,2,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Foul,,,000,-1.09969179,0.2559385335,
Bottom 6,6,2,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Ball,,,000,-1.253145653,0.008343498107,
Bottom 6,6,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Offspeed,Foul,,,000,-0.7809799187,0.5222199867,
Bottom 6,6,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Nicholai Arbach,R,R,Fastball,Walk,,,000,-1.524640951,0.7931730443,
Bottom 6,6,2,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Offspeed,Called Strike,,,100,-0.6393301983,0.176521258,
Bottom 6,6,2,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Offspeed,Ball,,,100,1.450003177,0.3960866668,
Bottom 6,6,2,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Fastball,Ball,,,100,1.119487163,0.8912767375,
Bottom 6,6,2,2,1,'2-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Fastball,Ball,,,100,1.202116167,0.008343498107,
Bottom 6,6,2,3,1,'3-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Fastball,Swinging Strike,,,100,0.8834042959,0.4381311067,
Bottom 6,6,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Fastball,Foul,,,100,1.131291307,-0.05238735963,
Bottom 6,6,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Nicholai Arbach,L,R,Offspeed,Strikeout Swinging,,,100,0.918816726,0.6623681199,
Top 7,7,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Nick Burdett,Mizuki Akatsuka,L,L,Offspeed,Ball,,,000,1.686086045,-0.1598342618,
Top 7,7,0,1,0,'1-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Nick Burdett,Mizuki Akatsuka,L,L,Fastball,Hit By Pitch,,,000,-1.630878241,1.115513751,
Top 7,7,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Cassidy Watt,Mizuki Akatsuka,R,R,Fastball,Single,Ground Ball,Opposite Field,100,0.1043308338,0.7324421865,
Top 7,7,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Mizuki Akatsuka,R,R,Offspeed,Foul,,,110,0.210568124,0.4147730845,
Top 7,7,0,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Mizuki Akatsuka,R,R,Offspeed,Ball,,,110,-1.13510422,-0.04771575519,
Top 7,7,0,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Mizuki Akatsuka,R,R,Fastball,Called Strike,,,110,-0.4976804779,0.5829508444,
Top 7,7,0,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Mizuki Akatsuka,R,R,Fastball,Strikeout Looking,,,110,-0.7101550585,0.4428027112,
Top 7,7,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Graham Tebbit,Mizuki Akatsuka,R,R,Fastball,Swinging Strike,,,110,-0.7809799187,0.5362348,
Top 7,7,1,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Graham Tebbit,Mizuki Akatsuka,R,R,Fastball,Swinging Strike,,,110,-0.8163923488,0.7184273732,
Top 7,7,1,0,2,'0-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Graham Tebbit,Mizuki Akatsuka,R,R,Offspeed,Ball,,,110,-1.465620234,0.2746249513,
Top 7,7,1,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Graham Tebbit,Mizuki Akatsuka,R,R,Fastball,Foul,,,110,-0.8281964921,0.6903977466,
Top 7,7,1,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Graham Tebbit,Mizuki Akatsuka,R,R,Fastball,Ball,,,110,-1.38299123,-0.1458194485,
Top 7,7,1,2,2,'2-2,Brantford,Chatham-Kent,"May 24, 2025",,,1,1,Graham Tebbit,Mizuki Akatsuka,R,R,Offspeed,Single,Ground Ball,Straightaway,110,-0.1081437468,0.6063088666,
Top 7,7,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Ethan Paulos,Mizuki Akatsuka,L,R,Fastball,Foul,,,101,0.9896415862,0.8071878576,
Top 7,7,1,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Ethan Paulos,Mizuki Akatsuka,L,R,Fastball,Foul,,,101,0.8361877224,0.3540422268,
Top 7,7,1,0,2,'0-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Ethan Paulos,Mizuki Akatsuka,L,R,Fastball,Strikeout Swinging,,,101,0.05711426029,-0.04771575519,
Top 7,7,2,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Mizuki Akatsuka,L,R,Offspeed,Swinging Strike,,,101,-0.7455674886,-0.3747280661,
Top 7,7,2,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Mizuki Akatsuka,L,R,Fastball,Ball,,,101,-1.005258643,0.06440275141,
Top 7,7,2,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Mizuki Akatsuka,L,R,Offspeed,Called Strike,,,101,1.166703737,0.5082051733,
Top 7,7,2,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Mizuki Akatsuka,L,R,Fastball,Ball,,,101,-1.253145653,-0.2766243728,
Top 7,7,2,2,2,'2-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Mizuki Akatsuka,,,,Caught Stealing,,,,,,
Bottom 7,7,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-0.7809799187,-0.2299083284,
Bottom 7,7,0,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Nicholai Arbach,R,R,Offspeed,Ball,,,000,-1.41840366,-0.1645058662,
Bottom 7,7,0,2,0,'2-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Nicholai Arbach,R,R,Fastball,Ball,,,000,-0.6157219115,-0.2626095595,
Bottom 7,7,0,3,0,'3-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Nicholai Arbach,R,R,Fastball,Walk,,,000,-1.713507245,0.2465953246,
Bottom 7,7,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Anthony Polowick,Nicholai Arbach,R,R,Fastball,Groundout,Ground Ball,Opposite Field,100,0.5174758516,0.4101014801,
Bottom 7,7,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,1,1,Sadler Goodwin,Koki Tagashi,R,R,Offspeed,Double,Line Drive,Pull,010,-0.5803094814,0.5969656577,
Bottom 7,7,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Fastball,Called Strike,,,010,-0.533092908,0.3540422268,
Bottom 7,7,1,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Fastball,Ball,,,010,-0.7809799187,-0.2065503062,
Bottom 7,7,1,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Fastball,Ball,,,010,0.4584551347,1.054782893,
Bottom 7,7,1,2,1,'2-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Offspeed,Swinging Strike,,,010,1.225724453,0.4428027112,
Bottom 7,7,1,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Fastball,Ball,,,010,1.190312023,-0.09443179961,
Bottom 7,7,1,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Koki Tagashi,L,R,Fastball,Walk,,,010,-0.4386597611,-0.2205651195,
Bottom 7,7,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Owen Constantineau,Koki Tagashi,L,R,Fastball,Called Strike,,,110,0.4820634215,0.5922940533,
Bottom 7,7,1,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Owen Constantineau,Koki Tagashi,L,R,Fastball,Swinging Strike,,,110,0.4820634215,0.6483533066,
Bottom 7,7,1,0,2,'0-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Owen Constantineau,Koki Tagashi,L,R,Fastball,Ball,,,110,1.308353457,0.3867434579,
Bottom 7,7,1,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Owen Constantineau,Koki Tagashi,L,R,Fastball,Strikeout Swinging,,,110,1.060466446,0.49419036,
Bottom 7,7,2,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Foul,,,110,0.1633515506,0.8866051331,
Bottom 7,7,2,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Ball,,,110,0.5174758516,-0.1925354929,
Bottom 7,7,2,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Foul,,,110,-0.533092908,0.4007582712,
Bottom 7,7,2,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Offspeed,Ball,,,110,-1.394795374,-0.1925354929,
Bottom 7,7,2,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Ball,,,110,1.520828038,1.059454497,
Bottom 7,7,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Foul,,,110,-0.6511343416,0.1718496536,
Bottom 7,7,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Koki Tagashi,R,R,Fastball,Groundout,Ground Ball,Straightaway,110,0.5883007117,0.6343384933,
Top 8,8,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Brock Whitson,L,R,Fastball,Ball,,,000,1.697890188,0.6763829332,
Top 8,8,0,1,0,'1-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Brock Whitson,L,R,Fastball,Called Strike,,,000,1.296549314,0.779158231,
Top 8,8,0,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Brock Whitson,L,R,Fastball,Foul,,,000,-0.1435561769,0.2465953246,
Top 8,8,0,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Brock Whitson,L,R,Offspeed,Strikeout Swinging,,,000,1.331961744,0.3026545779,
Top 8,8,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Brodie Black,Brock Whitson,R,R,Fastball,Called Strike,,,000,-0.6865467717,0.5082051733,
Top 8,8,1,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Brodie Black,Brock Whitson,R,R,Offspeed,Foul,,,000,-0.8872172089,0.01768670699,
Top 8,8,1,0,2,'0-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Brodie Black,Brock Whitson,R,R,Fastball,Ball,,,000,-1.182320793,1.003395244,
Top 8,8,1,1,2,'1-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Brodie Black,Brock Whitson,R,R,Fastball,Single,Ground Ball,Pull,000,0.6355172852,0.6670397244,
Top 8,8,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Tim Holyk,Brock Whitson,R,R,Offspeed,Ball,,,100,1.166703737,0.5969656577,
Top 8,8,1,1,0,'1-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Tim Holyk,Brock Whitson,R,R,Fastball,Swinging Strike,,,100,-0.7809799187,0.08776077361,
Top 8,8,1,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Tim Holyk,Brock Whitson,R,R,Fastball,Double Play,,,100,-0.04912302999,0.176521258,
Bottom 8,8,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Fastball,Foul,,,000,0.6709297153,0.6203236799,
Bottom 8,8,0,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Offspeed,Called Strike,,,000,-0.178968607,0.05038793808,
Bottom 8,8,0,0,2,'0-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Fastball,Ball,,,000,1.874952339,1.096827333,
Bottom 8,8,0,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Fastball,Ball,,,000,0.7653628622,1.185587817,
Bottom 8,8,0,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Fastball,Foul,,,000,-0.9580420691,0.1298052136,
Bottom 8,8,0,2,2,'2-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Evan Morrison,Koki Tagashi,L,R,Fastball,Groundout,Ground Ball,Straightaway,000,1.048662303,0.1017755869,
Bottom 8,8,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Tim Wagner,Koki Tagashi,R,R,Fastball,Popout,Pop Up,Straightaway,000,-0.7101550585,0.176521258,
Bottom 8,8,2,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Offspeed,Called Strike,,,000,0.7417545755,0.5128767778,
Bottom 8,8,2,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Fastball,Ball,,,000,1.686086045,0.6483533066,
Bottom 8,8,2,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Offspeed,Ball,,,000,0.1987639807,1.068797706,
Bottom 8,8,2,2,1,'2-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Fastball,Ball,,,000,1.438199034,0.9987236397,
Bottom 8,8,2,3,1,'3-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Fastball,Swinging Strike,,,000,0.2695888409,0.5222199867,
Bottom 8,8,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Fastball,Foul,,,000,0.8125794357,0.4708323378,
Bottom 8,8,2,3,2,'3-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Braxton Haggith,Koki Tagashi,L,R,Fastball,Strikeout Swinging,,,000,0.6709297153,0.6810545377,
Top 9,9,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Christian Ortega,Brock Whitson,R,R,,Foul,,,000,,,
Top 9,9,0,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Christian Ortega,Brock Whitson,R,R,Offspeed,Swinging Strike,,,000,-0.03731888663,0.1157904003,
Top 9,9,0,0,2,'0-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Christian Ortega,Brock Whitson,R,R,Fastball,Single,Fly Ball,Opposite Field,000,-1.31216637,0.5222199867,
Top 9,9,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Matt Torresan,Brock Whitson,R,R,Fastball,Foul,,,100,0.3876302745,0.4428027112,
Top 9,9,0,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Matt Torresan,Brock Whitson,R,R,Fastball,Groundout,Ground Ball,Opposite Field,100,-0.6865467717,0.6063088666,
Top 9,9,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Cassidy Watt,Brock Whitson,R,R,Offspeed,Ball,,,010,-1.501032664,-0.2345799328,
Top 9,9,1,1,0,'1-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Cassidy Watt,Brock Whitson,R,R,Fastball,Called Strike,,,010,-0.7455674886,0.3820718534,
Top 9,9,1,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Cassidy Watt,Brock Whitson,R,R,Fastball,Error,Ground Ball,Pull,010,-0.6039177682,0.2979829735,
Top 9,9,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Brock Whitson,R,R,Offspeed,Ball,,,110,1.438199034,0.6249952844,
Top 9,9,1,1,0,'1-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Brock Whitson,R,R,Fastball,Swinging Strike,,,110,-0.6865467717,0.4801755467,
Top 9,9,1,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jeremie Veilleux,Brock Whitson,R,R,Fastball,Double Play,Ground Ball,Pull,110,0.4466509914,0.8025162532,
Bottom 9,9,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Koki Tagashi,R,R,Fastball,Foul,,,000,0.1279391205,0.9052915509,
Bottom 9,9,0,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Koki Tagashi,R,R,Fastball,Ball,,,000,1.556240468,0.4568175245,
Bottom 9,9,0,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Koki Tagashi,R,R,Fastball,Called Strike,,,000,-0.6747426284,0.1298052136,
Bottom 9,9,0,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Mitsuki Fukuda,Koki Tagashi,R,R,Fastball,Single,Ground Ball,Pull,000,-0.3678349009,0.2465953246,
Bottom 9,9,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Robert Mackie,Colby Klepper,R,R,Offspeed,Ball,,,100,0.06891840366,1.110842146,
Bottom 9,9,0,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Robert Mackie,Colby Klepper,R,R,Fastball,Foul,,,100,-0.7809799187,0.6343384933,
Bottom 9,9,0,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Robert Mackie,Colby Klepper,R,R,Fastball,Groundout,Ground Ball,Straightaway,100,1.013249873,0.6903977466,
Bottom 9,9,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Sadler Goodwin,Colby Klepper,R,R,Offspeed,Ball,,,010,-1.41840366,0.5969656577,
Bottom 9,9,1,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Sadler Goodwin,Colby Klepper,R,R,Fastball,Called Strike,,,010,-0.7219592018,0.1157904003,
Bottom 9,9,1,1,1,'1-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Sadler Goodwin,Colby Klepper,R,R,Offspeed,Swinging Strike,,,010,-0.04912302999,0.6763829332,
Bottom 9,9,1,1,2,'1-2,Chatham-Kent,Brantford,"May 24, 2025",,,,,Sadler Goodwin,Colby Klepper,R,R,Fastball,Strikeout Swinging,,,001,-0.2970100407,0.03170152031,
Bottom 9,9,2,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Colby Klepper,L,R,Fastball,Ball,,,001,-1.253145653,0.176521258,
Bottom 9,9,2,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Colby Klepper,L,R,Fastball,Ball,,,001,-1.288558083,-0.1738490751,
Bottom 9,9,2,2,0,'2-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Colby Klepper,L,R,Fastball,Called Strike,,,001,0.9778374428,0.4801755467,
Bottom 9,9,2,2,1,'2-1,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Morin,Colby Klepper,L,R,Fastball,Groundout,Ground Ball,Straightaway,001,0.03350597356,0.8585755065,
Top 10,10,0,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Max Schmarder,Garret Day,R,R,Fastball,Called Strike,,,010,-0.178968607,0.8071878576,
Top 10,10,0,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Max Schmarder,Garret Day,R,R,Fastball,Ball,,,010,-1.146908363,-0.2065503062,
Top 10,10,0,1,1,'1-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Max Schmarder,Garret Day,R,R,Fastball,Ball,,,010,-0.6747426284,0.8445606931,
Top 10,10,0,2,1,'2-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Max Schmarder,Garret Day,R,R,Fastball,Foul,,,010,0.5528882816,1.068797706,
Top 10,10,0,2,2,'2-2,Brantford,Chatham-Kent,"May 24, 2025",,,,,Max Schmarder,Garret Day,R,R,Offspeed,Strikeout Looking,,,010,0.2695888409,0.9193063642,
Top 10,10,1,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Ethan Paulos,Garret Day,L,R,Fastball,Foul,,,010,0.3876302745,0.5829508444,
Top 10,10,1,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Ethan Paulos,Garret Day,L,R,Fastball,Lineout,Line Drive,Opposite Field,010,0.9070125826,0.45214592,
Top 10,10,2,0,0,'0-0,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Garret Day,L,R,Offspeed,Swinging Strike,,,010,-0.8163923488,0.3867434579,
Top 10,10,2,0,1,'0-1,Brantford,Chatham-Kent,"May 24, 2025",,,,,Jose Vinicio,Garret Day,L,R,Offspeed,Lineout,Line Drive,Opposite Field,010,0.8716001525,0.5082051733,
Bottom 10,10,0,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Torrin Vaselenak,Colby Klepper,R,R,Fastball,Ball,,,010,-0.6747426284,0.7931730443,
Bottom 10,10,0,1,0,'1-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Torrin Vaselenak,Colby Klepper,R,R,Fastball,Ball,,,010,1.013249873,1.311721137,
Bottom 10,10,0,2,0,'2-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Torrin Vaselenak,Colby Klepper,R,R,Fastball,Popout,Pop Up,Straightaway,010,-0.533092908,0.2606101379,
Bottom 10,10,1,0,0,'0-0,Chatham-Kent,Brantford,"May 24, 2025",,,,,Spencer Marcus,Colby Klepper,R,R,Fastball,Foul,,,010,0.09252669039,0.2279089069,
Bottom 10,10,1,0,1,'0-1,Chatham-Kent,Brantford,"May 24, 2025",,,1,,Spencer Marcus,Colby Klepper,R,R,Fastball,Single,Line Drive,Straightaway,010,-0.7809799187,0.5642644266,
