Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 1,1,1,1,2,'1-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Fastball,Foul,,,101,-0.1553603203,1.017410057,
Bottom 1,1,1,1,2,'1-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Fastball,Foul,,,101,-0.922629639,0.5409064044,
Bottom 1,1,1,1,2,'1-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Offspeed,Foul,,,101,-0.533092908,0.8025162532,
Bottom 1,1,1,1,2,'1-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Josh Niles,Christian Hauck,R,R,Offspeed,Single,Line Drive,Straightaway,101,-0.7809799187,-0.2719527684,
Bottom 1,1,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Ball,,,101,1.308353457,0.9706940131,
Bottom 1,1,1,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Offspeed,Ball,,,101,-0.7632737036,-0.384071275,
Bottom 1,1,1,2,0,'2-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Foul,,,101,-0.8636089222,0.9333211775,
Bottom 1,1,1,2,1,'2-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Foul,,,101,-1.501032664,0.9052915509,
Bottom 1,1,1,2,2,'2-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Ken Sugi,Christian Hauck,L,R,Fastball,Strikeout Looking,,,101,0.8834042959,0.6810545377,
Bottom 1,1,2,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Champ Garner,Christian Hauck,R,R,Offspeed,Swinging Strike,,,101,-0.3324224708,-0.1504910529,
Bottom 1,1,2,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Champ Garner,Christian Hauck,R,R,Offspeed,Groundout,Ground Ball,Opposite Field,101,-0.178968607,0.05038793808,
Top 2,2,0,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Fastball,Called Strike,,,000,-0.8872172089,0.5409064044,
Top 2,2,0,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Yushin Ohta,Victor Payano,L,L,Offspeed,Popout,Pop Up,Opposite Field,000,-1.09969179,0.4568175245,
Top 2,2,1,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Torrin Vaselnak,Victor Payano,R,L,Fastball,Flyout,Fly Ball,Opposite Field,000,-0.792784062,0.1017755869,
Top 2,2,2,0,0,'0-0,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Fastball,Called Strike,,,000,-0.6157219115,0.09243237805,
Top 2,2,2,0,1,'0-1,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Fastball,Swinging Strike,,,000,-1.182320793,-0.09443179961,
Top 2,2,2,0,2,'0-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Fastball,Foul,,,000,-1.17051665,0.3166693912,
Top 2,2,2,0,2,'0-2,Chatham-Kent,London Majors,"June 1, 2025",,,,Spencer Morin,Victor Payano,L,L,Offspeed,Groundout,Ground Ball,Pull,000,-1.536445094,0.653024911,
Bottom 2,2,0,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Fastball,Called Strike,,,000,0.3758261312,0.7324421865,
Bottom 2,2,0,0,1,'0-1,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Fastball,Foul,,,000,-1.288558083,0.8025162532,
Bottom 2,2,0,0,2,'0-2,London Majors,Chatham-Kent,"June 1, 2025",,,,Brad Verhoeven,Christian Hauck,L,R,Fastball,Flyout,Fly Ball,Straightaway,000,-0.7219592018,0.6810545377,
Bottom 2,2,1,0,0,'0-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Adrian Harrison,Christian Hauck,R,R,Offspeed,Ball,,,000,1.237528597,0.4147730845,
Bottom 2,2,1,1,0,'1-0,London Majors,Chatham-Kent,"June 1, 2025",,,,Adrian Harrison,Christian Hauck,R,R,Fastball,Called Strike,,,000,-0.7809799187,0.03637312476,
