Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 9,9,2,0,2,'0-2,London Majors,Welland Jackfish,"May 27, 2025",,,,,Champ Garner,Deivy Mendez,R,R,Offspeed,Foul,,,000,0.6749262569,0.9003985351,
Bottom 9,9,2,0,2,'0-2,London Majors,Welland Jackfish,"May 27, 2025",,,,,Champ Garner,Deivy Mendez,R,R,Offspeed,Strikeout Swinging,,,000,-1.250734748,-0.3697665566,
Bottom 9,9,2,0,0,'0-0,London Majors,Welland Jackfish,"May 27, 2025",,,,,Kyle Maves,Deivy Mendez,L,R,Fastball,Called Strike,,,100,0.7762768361,0.1115591623,
Bottom 9,9,2,0,1,'0-1,London Majors,Welland Jackfish,"May 27, 2025",,,,,Kyle Maves,Deivy Mendez,L,R,Fastball,Single,Line Drive,Straightaway,100,0.5229003881,0.5594594841,
Bottom 9,9,2,0,0,'0-0,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Ball,,,110,-0.1020948504,-0.3229710006,
Bottom 9,9,2,1,0,'1-0,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Foul,,,110,0.5735756777,0.3187966247,
Bottom 9,9,2,1,1,'1-1,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Ball,,,110,-1.149384169,1.08089568,
Bottom 9,9,2,2,1,'2-1,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Swinging Strike,,,110,0.5060086249,0.9338239322,
Bottom 9,9,2,2,2,'2-2,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Ball,,,110,-1.04803359,1.221282348,
Bottom 9,9,2,3,2,'3-2,London Majors,Welland Jackfish,"May 27, 2025",,,,,Dre Amaral,Deivy Mendez,R,R,Fastball,Strikeout Looking,,,110,-0.7101983257,0.1449845595,
