Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 1,1,0,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",Toronto Maple Leafs,Guelph Royals,,J.D. Williams,Wilgenis Alvarado,R,L,Fastball,Single,Line Drive,Opposite Field,000,0.021041459,0.834008747,
Top 1,1,0,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,1,Blake Simpson,Wilgenis Alvarado,L,L,Fastball,Foul,,,100,-0.86038961,0.870728212,
Top 1,1,0,0,1,'0-1,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,0.91,Blake Simpson,Wilgenis Alvarado,L,L,Fastball,Groundout,Ground Ball,Straightaway,100,-0.396478521,0.797289283,
Top 1,1,1,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Garrett Takamatsu,Wilgenis Alvarado,R,L,Offspeed,Swinging Strike,,,010,1.22721029,-0.230855717,
Top 1,1,1,0,1,'0-1,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Garrett Takamatsu,Wilgenis Alvarado,R,L,Offspeed,Swinging Strike,,,010,0.740103646,-0.093157726,
Top 1,1,1,0,2,'0-2,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Garrett Takamatsu,Wilgenis Alvarado,R,L,Fastball,Groundout,Ground Ball,Pull,010,0.693712537,0.439274506,
Top 1,1,2,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Liam Wilson,Wilgenis Alvarado,R,L,Fastball,Ball,,,001,-1.393887363,1.045145667,
Top 1,1,2,1,0,'1-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Liam Wilson,Wilgenis Alvarado,R,L,Offspeed,Ball,,,001,-1.185127373,0.85236848,
Top 1,1,2,2,0,'2-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Liam Wilson,Wilgenis Alvarado,R,L,Fastball,Flyout,Fly Ball,Straightaway,001,0.160214785,0.521893301,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Ryan Dos Santos,Brandon Deans,L,R,Fastball,Ball,,,000,1.482361389,0.283216783,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Ryan Dos Santos,Brandon Deans,L,R,Fastball,Ball,,,000,1.505556943,0.916627542,
Bottom 1,1,0,2,0,'2-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Ryan Dos Santos,Brandon Deans,L,R,Fastball,Ball,,,000,1.505556943,0.824828881,
Bottom 1,1,0,3,0,'3-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Ryan Dos Santos,Brandon Deans,L,R,Fastball,Called Strike,,,000,0.693712537,0.411734908,
Bottom 1,1,0,3,1,'3-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Ryan Dos Santos,Brandon Deans,L,R,Fastball,Walk,,,000,1.528752498,0.659591292,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,1.05,Dan Marra,Brandon Deans,R,R,Offspeed,Ball,,,100,0.39217033,-0.212495985,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,0.9,Dan Marra,Brandon Deans,R,R,Fastball,Ball,,,100,1.204014735,0.182238256,
Bottom 1,1,0,2,0,'2-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,1.01,Dan Marra,Brandon Deans,R,R,Fastball,Ball,,,100,1.528752498,0.632051694,
Bottom 1,1,0,3,0,'3-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,1.06,Dan Marra,Brandon Deans,R,R,Fastball,Walk,,,100,0.763299201,1.136944328,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Rando Moreno,Brandon Deans,L,R,Offspeed,Ball,,,110,0.484952547,1.118584596,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Rando Moreno,Brandon Deans,L,R,Fastball,Ball,,,110,0.39217033,0.072079864,
Bottom 1,1,0,2,0,'2-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Rando Moreno,Brandon Deans,L,R,Fastball,Ball,,,110,0.624125874,-0.120697324,
Bottom 1,1,0,3,0,'3-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Rando Moreno,Brandon Deans,L,R,Fastball,Walk,,,111,1.482361389,0.815649015,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Justin Marra,Brandon Deans,L,R,Fastball,Called Strike,,,111,0.740103646,0.448454372,
Bottom 1,1,0,0,1,'0-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Justin Marra,Brandon Deans,L,R,Fastball,Ball,,,111,1.551948052,0.622871828,
Bottom 1,1,0,1,1,'1-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Justin Marra,Brandon Deans,L,R,Fastball,Swinging Strike,,,111,0.554539211,0.916627542,
Bottom 1,1,0,1,2,'1-2,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Justin Marra,Brandon Deans,L,R,Offspeed,Strikeout Swinging,,,111,-0.396478521,0.329116114,
Bottom 1,1,1,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Jhon Javier,Brandon Deans,R,R,Offspeed,Swinging Strike,,,111,-1.115540709,0.33829598,
Bottom 1,1,1,0,1,'0-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Jhon Javier,Brandon Deans,R,R,Fastball,Ball,,,111,1.319992507,0.485173837,
Bottom 1,1,1,1,1,'1-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Jhon Javier,Brandon Deans,R,R,Fastball,Foul,,,111,0.670516983,0.723850355,
Bottom 1,1,1,1,2,'1-2,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Jhon Javier,Brandon Deans,R,R,Offspeed,Ball,,,111,-1.324300699,0.668771158,
Bottom 1,1,1,2,2,'2-2,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Jhon Javier,Brandon Deans,R,R,Offspeed,Strikeout Swinging,,,111,-0.674825175,0.576972497,
Bottom 1,1,2,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Marcus Knecht,Brandon Deans,R,R,Offspeed,Swinging Strike,,,111,0.879276973,0.108799328,
Bottom 1,1,2,0,1,'0-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Marcus Knecht,Brandon Deans,R,R,Offspeed,Home Run,Fly Ball,Pull,111,-0.23410964,0.209777855,
Bottom 1,1,2,0,0,'0-0,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Spenser Ross,Jeff Tiw,R,R,Fastball,Called Strike,,,000,0.740103646,0.843188614,
Bottom 1,1,2,0,1,'0-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Spenser Ross,Jeff Tiw,R,R,Offspeed,Ball,,,000,-0.813998501,-0.295114779,
Bottom 1,1,2,1,1,'1-1,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Spenser Ross,Jeff Tiw,R,R,Offspeed,Called Strike,,,000,0.624125874,0.586152364,
Bottom 1,1,2,1,2,'1-2,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Spenser Ross,Jeff Tiw,R,R,Fastball,Ball,,,000,-0.326891858,1.100224863,
Bottom 1,1,2,2,2,'2-2,Toronto Maple Leafs,Guelph Royals,"June 6, 2025",,,,Spenser Ross,Jeff Tiw,R,R,Fastball,Groundout,Ground Ball,Straightaway,000,0.090628122,0.549432899,
Top 2,2,0,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Fastball,Ball,,,000,1.505556943,-0.120697324,
Top 2,2,0,1,0,'1-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Fastball,Foul,,,000,0.554539211,0.319936247,
Top 2,2,0,1,1,'1-1,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Fastball,Ball,,,000,1.412774725,-0.230855717,
Top 2,2,0,2,1,'2-1,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Offspeed,Called Strike,,,000,-0.187718531,0.549432899,
Top 2,2,0,2,2,'2-2,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Fastball,Ball,,,000,0.925668082,0.751389953,
Top 2,2,0,3,2,'3-2,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,Andy Leader,Wilgenis Alvarado,R,L,Offspeed,Walk,,,000,-1.115540709,0.733030221,
Top 2,2,0,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,1.35,Matthew Ward,Wilgenis Alvarado,R,L,Offspeed,Ball,,,100,1.43597028,0.237317453,
Top 2,2,0,1,0,'1-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,1.28,Matthew Ward,Wilgenis Alvarado,R,L,Fastball,Single,Line Drive,Straightaway,100,-0.698020729,0.889087944,
Top 2,2,0,0,0,'0-0,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,David Alvarez,Wilgenis Alvarado,L,L,Offspeed,Called Strike,,,110,0.786494755,0.347475846,
Top 2,2,0,0,1,'0-1,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,David Alvarez,Wilgenis Alvarado,L,L,Fastball,Called Strike,,,110,0.763299201,0.733030221,
Top 2,2,0,0,2,'0-2,Guelph Royals,Toronto Maple Leafs,"June 6, 2025",,,,David Alvarez,Wilgenis Alvarado,L,L,Offspeed,Ball,,,110,1.807099151,-0.322654377,
