Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Time To Plate (sec) with Man on First,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 1,1,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",Toronto Maple Leafs,Barrie Baycats,,Noel McGarry-Doyle,Matt Brown,L,R,Fastball,Foul,,,000,0.554539211,0.466814105,
Top 1,1,0,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noel McGarry-Doyle,Matt Brown,L,R,Offspeed,Foul,,,000,-0.118131868,0.393375176,
Top 1,1,0,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noel McGarry-Doyle,Matt Brown,L,R,Offspeed,Ball,,,000,0.554539211,-0.377733574,
Top 1,1,0,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noel McGarry-Doyle,Matt Brown,L,R,Fastball,Double,Line Drive,Opposite Field,000,0.276192557,0.824828881,
Top 1,1,0,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Fastball,Foul,,,010,-0.674825175,0.33829598,
Top 1,1,0,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Fastball,Foul,,,010,0.415365884,0.778929551,
Top 1,1,0,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Offspeed,Ball,,,010,-1.393887363,0.33829598,
Top 1,1,0,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Offspeed,Ball,,,010,1.412774725,-0.377733574,
Top 1,1,0,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Fastball,Foul,,,010,0.137019231,0.907447676,
Top 1,1,0,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Brandon Hernandez,Matt Brown,L,R,Offspeed,Groundout,Ground Ball,Straightaway,010,-0.280500749,0.512713435,
Top 1,1,1,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Clayton Keyes,Matt Brown,R,R,Offspeed,Ball,,,001,-1.741820679,-0.194136252,
Top 1,1,1,1,0,'1-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Clayton Keyes,Matt Brown,R,R,Fastball,Called Strike,,,001,0.670516983,0.696310756,
Top 1,1,1,1,1,'1-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Clayton Keyes,Matt Brown,R,R,Offspeed,Foul,,,001,-0.23410964,0.274036917,
Top 1,1,1,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Clayton Keyes,Matt Brown,R,R,Fastball,Double,Fly Ball,Opposite Field,001,-0.44286963,0.292396649,
Top 1,1,1,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,1.31,Nolan Machibroda,Matt Brown,L,R,Offspeed,Foul,,,100,0.021041459,0.89826781,
Top 1,1,1,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Nolan Machibroda,Matt Brown,L,R,Offspeed,Called Strike,,,100,0.647321429,0.668771158,
Top 1,1,1,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,1.16,Nolan Machibroda,Matt Brown,L,R,Offspeed,Ball,,,100,-1.834602897,0.301576515,
Top 1,1,1,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,1.29,Nolan Machibroda,Matt Brown,L,R,Offspeed,Groundout,Ground Ball,Straightaway,100,0.647321429,-0.093157726,
Top 1,1,2,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Foul,,,010,0.067432567,0.760569819,
Top 1,1,2,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Called Strike,,,010,0.832885864,0.68713089,
Top 1,1,2,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Ball,,,010,0.160214785,1.146124194,
Top 1,1,2,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Foul,,,010,-0.790802947,0.090439596,
Top 1,1,2,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Fastball,Foul,,,010,0.276192557,0.668771158,
Top 1,1,2,1,2,'1-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Ball,,,010,-0.721216284,1.10940473,
Top 1,1,2,2,2,'2-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Offspeed,Ball,,,010,-1.950580669,-0.074797994,
Top 1,1,2,3,2,'3-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Tristan Clarke,Matt Brown,R,R,Fastball,Walk,,,010,0.670516983,0.980886605,
Top 1,1,2,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Willy Garcia,Matt Brown,R,R,Offspeed,Ball,,,110,0.902472527,0.512713435,
Top 1,1,2,1,0,'1-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Willy Garcia,Matt Brown,R,R,Offspeed,Called Strike,,,110,-0.071740759,0.94416714,
Top 1,1,2,1,1,'1-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Willy Garcia,Matt Brown,R,R,Fastball,Single,Ground Ball,Opposite Field,110,0.415365884,0.558612765,
Top 1,1,2,0,0,'0-0,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noah Hull,Matt Brown,L,R,Fastball,Called Strike,,,101,-0.605238511,0.751389953,
Top 1,1,2,0,1,'0-1,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noah Hull,Matt Brown,L,R,Fastball,Foul,,,011,-0.280500749,0.788109417,
Top 1,1,2,0,2,'0-2,Barrie Baycats,Toronto Maple Leafs,"July 4, 2025",,,,Noah Hull,Matt Brown,L,R,Offspeed,Strikeout Swinging,,,011,-1.045954046,-0.285934913,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Ryan Dos Santos,Juan Benitez,L,R,Fastball,Called Strike,,,000,0.554539211,0.218957721,
Bottom 1,1,0,0,1,'0-1,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Ryan Dos Santos,Juan Benitez,L,R,Fastball,Called Strike,,,000,-0.558847403,0.586152364,
Bottom 1,1,0,0,2,'0-2,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Ryan Dos Santos,Juan Benitez,L,R,Offspeed,Ball,,,000,1.551948052,0.053720131,
Bottom 1,1,0,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Ryan Dos Santos,Juan Benitez,L,R,Fastball,Foul,,,000,-0.23410964,0.622871828,
Bottom 1,1,0,1,2,'1-2,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Ryan Dos Santos,Juan Benitez,L,R,Offspeed,Single,Ground Ball,Pull,000,0.18341034,0.632051694,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,1.1,Dan Marra,Juan Benitez,R,R,Fastball,Ball,,,100,-1.185127373,0.274036917,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,1.01,Dan Marra,Juan Benitez,R,R,Offspeed,Single,Line Drive,Opposite Field,100,-0.419674076,0.402555042,
Bottom 1,1,0,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Jhon Javier,Juan Benitez,R,R,Offspeed,Ball,,,101,-1.625842907,-0.322654377,
Bottom 1,1,0,1,0,'1-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Jhon Javier,Juan Benitez,R,R,Fastball,Double Play,Ground Ball,Straightaway,101,-0.396478521,0.751389953,
Bottom 1,1,2,0,0,'0-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Justin Marra,Juan Benitez,L,R,Fastball,Ball,,,000,1.157623626,0.33829598,
Bottom 1,1,2,1,0,'1-0,Toronto Maple Leafs,Barrie Baycats,"July 4, 2025",,,,Justin Marra,Juan Benitez,L,R,Offspeed,Swinging Strike,,,000,0.716908092,0.521893301,
