Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 6,6,2,1,0,'1-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Tristan Clarke,Ben Abram,R,R,Fastball,Ball,,,100,-0.851804779,0.414773085,
Top 6,6,2,2,0,'2-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Tristan Clarke,Ben Abram,R,R,Fastball,Single,Ground Ball,Straightaway,100,-0.001906457,0.774486627,
Top 6,6,2,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Ben Abram,R,R,,Ball,,,110,,,
Top 6,6,2,1,0,'1-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Ben Abram,R,R,Fastball,Foul,,,110,-0.899021352,0.106447191,
Top 6,6,2,1,1,'1-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Ben Abram,R,R,Fastball,Groundout,Ground Ball,Opposite Field,110,0.800775292,0.330684205,
Bottom 6,6,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Foul,,,000,-1.359382944,0.414773085,
Bottom 6,6,0,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Offspeed,Ball,,,000,1.367374174,0.424116293,
Bottom 6,6,0,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Ball,,,000,-0.792784062,-0.215893515,
Bottom 6,6,0,2,1,'2-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Ball,,,000,0.305001271,-0.13647624,
Bottom 6,6,0,3,1,'3-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Hit By Pitch,,,000,-1.501032664,0.928649573,
Bottom 6,6,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Ball,,,100,1.025054016,-0.103775008,
Bottom 6,6,0,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Fastball,Swinging Strike,,,100,0.706342145,0.760471813,
Bottom 6,6,0,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Single,,,100,-1.288558083,0.718427373,
Bottom 6,6,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Braedan Pakkala,L,L,Fastball,Foul,,,000,-0.887217209,0.83054588,
Bottom 6,6,0,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Braedan Pakkala,L,L,Fastball,Ball,,,000,-0.178968607,-0.108446613,
Bottom 6,6,0,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Braedan Pakkala,L,L,Offspeed,Ball,,,000,1.367374174,-0.024357733,
Bottom 6,6,0,2,1,'2-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Braedan Pakkala,L,L,Offspeed,Called Strike,,,000,-0.887217209,-0.108446613,
Bottom 6,6,0,2,2,'2-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Braedan Pakkala,L,L,Offspeed,Home Run,Fly Ball,Pull,000,-0.757371632,0.246595325,
Bottom 6,6,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Braedan Pakkala,L,L,Fastball,Called Strike,,,000,-0.792784062,0.07374596,
Bottom 6,6,0,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Braedan Pakkala,L,L,Offspeed,Groundout,Ground Ball,Straightaway,000,1.013249873,0.045716334,
Bottom 6,6,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Braedan Pakkala,L,L,Fastball,Called Strike,,,000,0.847991866,0.087760774,
Bottom 6,6,1,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Braedan Pakkala,L,L,Fastball,Ball,,,000,1.095878876,0.41010148,
Bottom 6,6,1,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Braedan Pakkala,L,L,Fastball,Popout,Pop Up,Straightaway,000,0.482063421,0.975365617,
Bottom 6,6,2,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Robert Mullen,Braedan Pakkala,R,L,Offspeed,Ball,,,000,0.281392984,-0.145819448,
Bottom 6,6,2,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Robert Mullen,Braedan Pakkala,R,L,Fastball,Flyout,Fly Ball,Straightaway,000,-0.356030757,0.050387938,
Top 7,7,0,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Leliis Beltran,Ben Abram,L,R,Fastball,Foul,,,000,-0.757371632,0.568936031,
Top 7,7,0,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Leliis Beltran,Ben Abram,L,R,Offspeed,Ball,,,000,-0.533092908,-0.066402173,
Top 7,7,0,1,1,'1-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Leliis Beltran,Ben Abram,L,R,Offspeed,Foul,,,000,-0.214381037,-0.131804635,
Top 7,7,0,1,2,'1-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Leliis Beltran,Ben Abram,L,R,,Home Run,,,000,,,
Top 7,7,0,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Fastball,Called Strike,,,000,-0.674742628,0.148491631,
Top 7,7,0,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Offspeed,Called Strike,,,000,-0.816392349,0.106447191,
Top 7,7,0,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Offspeed,Ball,,,000,-0.745567489,-0.17852068,
Top 7,7,0,1,2,'1-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Fastball,Ball,,,000,-1.20592908,0.227908907,
Top 7,7,0,2,2,'2-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Offspeed,Ball,,,000,-1.217733223,-0.080416986,
Top 7,7,0,3,2,'3-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,James Anderson,Ben Abram,R,R,Offspeed,Walk,,,000,1.154899593,0.667039724,
Top 7,7,0,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Ben Abram,R,R,Fastball,Ball,,,100,-1.111495933,0.344699018,
Top 7,7,0,1,0,'1-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Ben Abram,R,R,Fastball,Called Strike,,,100,-1.20592908,0.424116293,
Top 7,7,0,1,1,'1-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Ben Abram,R,R,Offspeed,Called Strike,,,100,0.245980554,0.718427373,
Top 7,7,0,1,2,'1-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Ben Abram,R,R,Offspeed,Strikeout Swinging,,,100,-1.146908363,-0.145819448,
Top 7,7,1,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Brandon Hernandez,Ben Abram,L,R,Offspeed,Called Strike,,,010,1.131291307,0.162506445,
Top 7,7,1,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Brandon Hernandez,Ben Abram,L,R,Fastball,Groundout,Ground Ball,Pull,010,-0.462268048,0.227908907,
Top 7,7,2,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Willy Garcia,Ben Abram,R,R,Offspeed,Called Strike,,,001,-0.001906457,0.07374596,
Top 7,7,2,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Willy Garcia,Ben Abram,R,R,Fastball,Ball,,,001,-1.323970513,0.676382933,
Top 7,7,2,1,1,'1-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Willy Garcia,Ben Abram,R,R,Fastball,Ball,,,001,-1.288558083,-0.262609559,
Top 7,7,2,2,1,'2-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Willy Garcia,Ben Abram,R,R,Fastball,Ball,,,001,-0.320618327,-0.150491053,
Top 7,7,2,3,1,'3-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Willy Garcia,Ben Abram,R,R,Fastball,Flyout,Fly Ball,Opposite Field,001,-0.072731317,0.190536071,
Bottom 7,7,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Braedan Pakkala,L,L,Offspeed,Foul,,,000,-1.253145653,0.87259032,
Bottom 7,7,0,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Braedan Pakkala,L,L,Fastball,Ball,,,000,0.659125572,-0.206550306,
Bottom 7,7,0,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Braedan Pakkala,L,L,Fastball,Called Strike,,,000,0.198763981,0.07374596,
Bottom 7,7,0,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Braedan Pakkala,L,L,Fastball,Strikeout Looking,,,000,0.907012583,0.45214592,
Bottom 7,7,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brandon Hupe,Braedan Pakkala,R,L,Fastball,Single,Ground Ball,Pull,000,-1.17051665,-0.075745382,
Bottom 7,7,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Offspeed,Ball,,,100,-0.285205897,-0.05238736,
Bottom 7,7,1,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Fastball,Called Strike,,,100,-0.792784062,0.470832338,
Bottom 7,7,1,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Offspeed,Foul,,,100,-1.146908363,0.19987928,
Bottom 7,7,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Offspeed,Foul,,,100,-1.040671073,0.302654578,
Bottom 7,7,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Fastball,Foul,,,100,-0.356030757,0.106447191,
Bottom 7,7,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Braedan Pakkala,L,L,Fastball,Single,Line Drive,Straightaway,100,1.013249873,-0.229908328,
Bottom 7,7,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Ball,,,101,0.02170183,0.970694013,
Bottom 7,7,1,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Ball,,,101,-0.780979919,0.78850144,
Bottom 7,7,1,2,0,'2-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Swinging Strike,,,101,-1.253145653,0.19987928,
Bottom 7,7,1,2,1,'2-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Offspeed,Called Strike,,,101,0.918816726,0.606308867,
Bottom 7,7,1,2,2,'2-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Joshua Marchese,Braedan Pakkala,L,L,Fastball,Strikeout Swinging,,,101,0.375826131,0.774486627,
Bottom 7,7,2,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Swinging Strike,,,011,-0.710155058,0.624995284,
Bottom 7,7,2,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Ball,,,011,1.402786604,0.526891591,
Bottom 7,7,2,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Fastball,Swinging Strike,,,011,-0.721959202,0.143820027,
Bottom 7,7,2,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Fastball,Ball,,,011,1.343765887,-0.215893515,
Bottom 7,7,2,2,2,'2-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Foul,,,011,-0.721959202,0.540906404,
Bottom 7,7,2,2,2,'2-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Fastball,Ball,,,011,1.331961744,0.03170152,
Bottom 7,7,2,3,2,'3-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Foul,,,011,-0.497680478,0.022358311,
Bottom 7,7,2,3,2,'3-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Tyson Gomm,Braedan Pakkala,L,L,Offspeed,Strikeout Looking,,,011,-1.323970513,0.106447191,
Top 8,8,0,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Ryan Rijo,Brandon Underhill,L,R,Fastball,Foul,,,000,0.529279995,0.190536071,
Top 8,8,0,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Ryan Rijo,Brandon Underhill,L,R,Offspeed,Flyout,Fly Ball,Straightaway,000,0.375826131,0.83054588,
Top 8,8,1,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Nolan Machibroda,Brandon Underhill,L,R,Offspeed,Called Strike,,,000,0.812579436,0.807187858,
Top 8,8,1,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Nolan Machibroda,Brandon Underhill,L,R,Offspeed,Foul,,,000,0.446650991,0.106447191,
Top 8,8,1,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Nolan Machibroda,Brandon Underhill,L,R,Offspeed,Ball,,,000,0.352217844,0.989380431,
Top 8,8,1,1,2,'1-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Nolan Machibroda,Brandon Underhill,L,R,Offspeed,Double,Line Drive,Opposite Field,000,0.883404296,0.480175547,
Top 8,8,1,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Tristan Clarke,Brandon Underhill,R,R,Fastball,Foul,,,010,1.084074733,0.779158231,
Top 8,8,1,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Tristan Clarke,Brandon Underhill,R,R,Offspeed,Double,Line Drive,Pull,010,-0.037318887,0.059731147,
Top 8,8,1,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Brandon Underhill,R,R,Offspeed,Called Strike,,,010,0.812579436,0.66236812,
Top 8,8,1,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Brandon Underhill,R,R,Offspeed,Foul,,,010,0.812579436,0.844560693,
Top 8,8,1,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Brandon Underhill,R,R,Offspeed,Foul,,,010,-0.426855618,0.695069351,
Top 8,8,1,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Brandon Underhill,R,R,Fastball,Foul,,,010,-0.639330198,0.162506445,
Top 8,8,1,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Hayden Jaco,Brandon Underhill,R,R,Offspeed,Double Play,Line Drive,Pull,010,0.02170183,0.120462005,
Bottom 8,8,0,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Cesar Rosado,L,R,Fastball,Ball,,,000,0.3758261312,-0.1177898218,
Bottom 8,8,0,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Cesar Rosado,L,R,Fastball,Swinging Strike,,,000,0.6001048551,-0.07574538184,
Bottom 8,8,0,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jonah Weisner,Cesar Rosado,L,R,Fastball,Lineout,Line Drive,Opposite Field,000,0.4879654931,0.02235831143,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Cesar Rosado,L,R,Fastball,Called Strike,,,000,0.4466509914,0.5362348,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Cesar Rosado,L,R,Offspeed,Swinging Strike,,,000,-1.005258643,-0.1598342618,
Bottom 8,8,1,0,2,'0-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Cesar Rosado,L,R,Offspeed,Ball,,,000,-0.04912302999,-0.2018787018,
Bottom 8,8,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Gianfranco Morello,Cesar Rosado,L,R,Offspeed,Double,Fly Ball,Straightaway,000,0.6001048551,0.3166693912,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Cesar Rosado,L,R,Offspeed,Ball,,,010,-1.24134151,-0.1785206796,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Cesar Rosado,L,R,Fastball,Ball,,,001,-1.17051665,-0.06640217296,
Bottom 8,8,1,2,0,'2-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Cesar Rosado,L,R,Fastball,Swinging Strike,,,001,-0.3914431876,0.7744866265,
Bottom 8,8,1,2,1,'2-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Jake Sanford,Cesar Rosado,L,R,Fastball,Single,Ground Ball,Straightaway,001,-0.7573716319,0.1858644669,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Robert Mullen,Cesar Rosado,R,R,Fastball,Ball,,,100,1.544436324,0.1204620047,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Robert Mullen,Cesar Rosado,R,R,Offspeed,Swinging Strike,,,010,0.06891840366,-0.08041698628,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Robert Mullen,Cesar Rosado,R,R,Fastball,Hit By Pitch,,,010,1.438199034,1.003395244,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Fastball,Foul,,,110,-0.4976804779,0.3820718534,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Fastball,Ball,,,110,0.694538002,0.05038793808,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Fastball,Foul,,,110,0.0217018302,0.2839681602,
Bottom 8,8,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Offspeed,Ball,,,110,1.804127478,0.737113791,
Bottom 8,8,1,2,2,'2-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Fastball,Ball,,,110,0.564692425,-0.2766243728,
Bottom 8,8,1,3,2,'3-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Greyson Barrett,Cesar Rosado,L,R,Fastball,Walk,,,110,1.308353457,1.194931026,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brandon Hupe,Cesar Rosado,R,R,,Ball,,,111,,,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brandon Hupe,Cesar Rosado,R,R,,Foul,,,111,,,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brandon Hupe,Cesar Rosado,R,R,Offspeed,Called Strike,,,111,0.6237131418,0.07374596029,
Bottom 8,8,1,1,2,'1-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brandon Hupe,Cesar Rosado,R,R,Offspeed,Strikeout Swinging,,,111,-1.27675394,-0.01034291966,
Bottom 8,8,2,0,0,'0-0,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,Fastball,Foul,,,111,0.3876302745,0.3867434579,
Bottom 8,8,2,0,1,'0-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,Fastball,Ball,,,111,1.402786604,0.9753656175,
Bottom 8,8,2,1,1,'1-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,Offspeed,Ball,,,111,-0.1081437468,-0.1084466129,
Bottom 8,8,2,2,1,'2-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,Fastball,Ball,,,111,0.9542291561,1.101498937,
Bottom 8,8,2,3,1,'3-1,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,,Foul,,,111,,,
Bottom 8,8,2,3,2,'3-2,Welland Jackfish,Barrie Baycats,"May 17, 2025",,,,Brendan Luther,Cesar Rosado,L,R,Offspeed,Strikeout Swinging,,,111,-0.4622680478,-0.1878638884,
Top 9,9,0,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Leliis Beltran,Halen Knoll,L,R,Fastball,Groundout,Ground Ball,Pull,000,-0.792784062,0.09243237805,
Top 9,9,1,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Zachary Owen,Halen Knoll,R,R,Offspeed,Called Strike,,,000,-0.5094846213,0.07841756473,
Top 9,9,1,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Zachary Owen,Halen Knoll,R,R,Offspeed,Foul,,,000,-0.2143810371,-0.04771575519,
Top 9,9,1,0,2,'0-2,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Zachary Owen,Halen Knoll,R,R,Offspeed,Groundout,Ground Ball,Straightaway,000,0.6355172852,-0.03370094187,
Top 9,9,2,0,0,'0-0,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Halen Knoll,R,R,Offspeed,Called Strike,,,000,-0.1199478902,0.176521258,
Top 9,9,2,0,1,'0-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Halen Knoll,R,R,Offspeed,Ball,,,000,-0.5094846213,-0.2859675817,
Top 9,9,2,1,1,'1-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Halen Knoll,R,R,Offspeed,Ball,,,000,-0.6511343416,0.9473359908,
Top 9,9,2,2,1,'2-1,Barrie Baycats,Welland Jackfish,"May 17, 2025",,,,Francisco Hernandez,Halen Knoll,R,R,Offspeed,Groundout,Ground Ball,Straightaway,000,0.7417545755,0.08776077361,
