Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 7,7,1,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Chris Nagorski,R,R,Fastball,Called Strike,,,000,-0.559014286,0.347881837,
Top 7,7,1,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Chris Nagorski,R,R,Offspeed,Ball,,,000,-1.647654286,0.418223039,
Top 7,7,1,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Lucas Bateman,Chris Nagorski,R,R,Fastball,Groundout,Ground Ball,Straightaway,000,-0.536797143,0.831477597,
Top 7,7,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Offspeed,Called Strike,,,000,0.57406,0.638039293,
Top 7,7,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Offspeed,Ball,,,000,-1.225528571,-0.100543322,
Top 7,7,2,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Fastball,Ball,,,000,-1.492134286,-0.170884523,
Top 7,7,2,2,1,'2-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Offspeed,Swinging Strike,,,000,-0.003585714,-0.056580071,
Top 7,7,2,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Fastball,Foul,,,000,-0.20354,0.813892297,
Top 7,7,2,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Fastball,Ball,,,000,-0.292408571,1.130427703,
Top 7,7,2,3,2,'3-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Graham Tebbit,Chris Nagorski,R,R,Offspeed,Popout,Pop Up,Straightaway,000,-0.714534286,-0.074165371,
Bottom 7,7,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Koki Togashi,L,R,Offspeed,Called Strike,,,000,-0.003585714,0.638039293,
Bottom 7,7,0,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Koki Togashi,L,R,Fastball,Called Strike,,,000,0.507408571,0.259955336,
Bottom 7,7,0,0,2,'0-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Koki Togashi,L,R,Offspeed,Ball,,,000,0.26302,-0.373115477,
Bottom 7,7,0,1,2,'1-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Koki Togashi,L,R,Fastball,Single,Ground Ball,Opposite Field,000,0.907317143,0.752343746,
Bottom 7,7,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Koki Togashi,R,R,Offspeed,Ball,,,100,-0.625665714,1.156805654,
Bottom 7,7,0,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Koki Togashi,R,R,Fastball,Swinging Strike,,,100,-0.51458,0.928196749,
Bottom 7,7,0,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Koki Togashi,R,R,Fastball,Double,Fly Ball,Opposite Field,100,0.41854,0.602868693,
Bottom 7,7,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Koki Togashi,R,R,Fastball,Ball,,,011,1.285008571,0.47097894,
Bottom 7,7,0,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Koki Togashi,R,R,Offspeed,Ball,,,011,0.840665714,1.209561555,
Bottom 7,7,0,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,3,3,Dan Marra,Koki Togashi,R,R,Fastball,Home Run,Fly Ball,Pull,011,0.57406,0.558905442,
Bottom 7,7,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Aidan Armitage,R,R,Offspeed,Ball,,,000,-1.203311429,-0.206055124,
Bottom 7,7,0,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Aidan Armitage,R,R,Fastball,Ball,,,000,0.751797143,0.796306996,
Bottom 7,7,0,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Aidan Armitage,R,R,Offspeed,Ball,,,000,-0.492362857,1.104049753,
Bottom 7,7,0,3,0,'3-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Aidan Armitage,R,R,Fastball,Called Strike,,,000,0.640711429,0.409430389,
Bottom 7,7,0,3,1,'3-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Spenser Ross,Aidan Armitage,R,R,Offspeed,Groundout,Ground Ball,Pull,000,-0.803402857,0.268747986,
Bottom 7,7,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Aidan Armitage,L,R,Offspeed,Ball,,,000,1.640482857,0.523734841,
Bottom 7,7,1,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Aidan Armitage,L,R,Fastball,Ball,,,000,0.707362857,-0.056580071,
Bottom 7,7,1,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Matt Brandt,Aidan Armitage,L,R,Fastball,Flyout,Fly Ball,Opposite Field,000,0.596277143,0.567698092,
Bottom 7,7,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Aidan Armitage,L,R,Offspeed,Ball,,,000,1.19614,0.207199435,
Bottom 7,7,2,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Aidan Armitage,L,R,Offspeed,Ball,,,000,1.107271429,0.075309682,
Bottom 7,7,2,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Aidan Armitage,L,R,Offspeed,Called Strike,,,000,0.440757143,0.796306996,
Bottom 7,7,2,2,1,'2-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Aidan Armitage,L,R,Offspeed,Called Strike,,,000,0.040848571,0.48856424,
Bottom 7,7,2,2,2,'2-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Ryan Dos Santos,Aidan Armitage,L,R,Fastball,Single,Ground Ball,Opposite Field,000,0.551842857,0.339089187,
Bottom 7,7,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dennis Dei Banning,Aidan Armitage,R,R,Offspeed,Ball,,,000,-1.314397143,-0.258811025,
Bottom 7,7,2,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dennis Dei Banning,Aidan Armitage,R,R,Fastball,Called Strike,,,000,-0.892271429,0.435808339,
Bottom 7,7,2,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dennis Dei Banning,Aidan Armitage,R,R,Offspeed,Called Strike,,,000,-1.347722857,0.303918587,
Bottom 7,7,2,1,2,'1-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dennis Dei Banning,Aidan Armitage,R,R,Offspeed,Foul,,,000,0.218585714,0.532527491,
Bottom 7,7,2,1,2,'1-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dennis Dei Banning,Aidan Armitage,R,R,Offspeed,Strikeout Swinging,,,000,-1.247745714,0.558905442,
Top 8,8,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Rene Tachioka,Ayami Sato,L,R,Offspeed,Ball,,,000,-0.51458,-0.188469823,
Top 8,8,0,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Rene Tachioka,Ayami Sato,L,R,Fastball,Foul,,,000,-0.20354,0.145650883,
Top 8,8,0,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Rene Tachioka,Ayami Sato,L,R,Offspeed,Foul,,,000,0.307454286,0.268747986,
Top 8,8,0,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Rene Tachioka,Ayami Sato,L,R,Offspeed,Strikeout Swinging,,,000,0.41854,0.092894982,
Top 8,8,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Max Schmarder,Ayami Sato,R,R,Offspeed,Flyout,Fly Ball,Opposite Field,000,-0.647882857,0.268747986,
Top 8,8,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Ayami Sato,L,R,Fastball,Ball,,,000,1.173922857,0.101687633,
Top 8,8,2,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Ayami Sato,L,R,Offspeed,Ball,,,000,1.19614,0.303918587,
Top 8,8,2,2,0,'2-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Ethan Paulos,Ayami Sato,L,R,Offspeed,Single,Line Drive,Straightaway,000,-0.136888571,0.506149541,
Top 8,8,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Ayami Sato,R,R,Fastball,Ball,,,100,0.840665714,0.435808339,
Top 8,8,2,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,,,,,,Caught Stealing,,,100,,,
Bottom 8,8,0,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Colby Klepper,L,R,Fastball,Called Strike,,,000,-0.003585714,0.638039293,
Bottom 8,8,0,0,1,'0-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Colby Klepper,L,R,Fastball,Foul,,,000,0.462974286,0.611661343,
Bottom 8,8,0,0,2,'0-2,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Rando Moreno,Colby Klepper,L,R,Offspeed,Strikeout Swinging,,,000,-0.35906,-0.197262473,
Bottom 8,8,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jordan Castaldo,Colby Klepper,L,R,Fastball,Ball,,,000,-1.425482857,0.901818799,
Bottom 8,8,1,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Jordan Castaldo,Colby Klepper,L,R,Fastball,Called Strike,,,000,-0.692317143,0.594076042,
Bottom 8,8,1,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,1,1,Jordan Castaldo,Colby Klepper,L,R,Fastball,Home Run,Fly Ball,Opposite Field,000,0.57406,0.47977159,
Bottom 8,8,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Colby Klepper,L,R,Fastball,Ball,,,000,-0.803402857,1.104049753,
Bottom 8,8,1,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Colby Klepper,L,R,Fastball,Ball,,,000,1.329442857,0.514942191,
Bottom 8,8,1,2,0,'2-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Justin Marra,Colby Klepper,L,R,Fastball,Called Strike,,,000,0.618494286,0.277540636,
Bottom 8,8,1,2,1,'2-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,1,1,Justin Marra,Colby Klepper,L,R,Fastball,Home Run,Fly Ball,Opposite Field,000,0.57406,0.682002544,
Bottom 8,8,1,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Colby Klepper,R,R,Offspeed,Ball,,,000,-2.136431429,-0.329152226,
Bottom 8,8,1,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Colby Klepper,R,R,Offspeed,Swinging Strike,,,000,-0.625665714,0.321503887,
Bottom 8,8,1,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Marcus Knecht,Colby Klepper,R,R,Fastball,Flyout,Fly Ball,Opposite Field,000,-0.647882857,0.172028834,
Bottom 8,8,2,0,0,'0-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Colby Klepper,R,R,Offspeed,Ball,,,000,-1.114442857,-0.575346431,
Bottom 8,8,2,1,0,'1-0,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Colby Klepper,R,R,Fastball,Called Strike,,,000,0.507408571,0.365467138,
Bottom 8,8,2,1,1,'1-1,Toronto Maple Leafs,Brantford Red Sox,"June 1, 2025",,,,,Dan Marra,Colby Klepper,R,R,Fastball,Flyout,Fly Ball,Straightaway,000,-0.092454286,0.928196749,
Top 9,9,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Christian Ortega,Taylor Lepard,R,R,Fastball,Called Strike,,,000,-0.425711429,0.295125936,
Top 9,9,0,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,1,1,Christian Ortega,Taylor Lepard,R,R,Fastball,Home Run,Fly Ball,Straightaway,000,-0.225757143,0.822684947,
Top 9,9,0,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Tim Holyk,Taylor Lepard,R,R,Offspeed,Ball,,,000,-0.736751429,1.297488057,
Top 9,9,0,1,0,'1-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Tim Holyk,Taylor Lepard,R,R,Fastball,Flyout,Fly Ball,Pull,000,0.618494286,0.251162686,
Top 9,9,1,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Fastball,Foul,,,000,0.685145714,0.787514346,
Top 9,9,1,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Offspeed,Ball,,,000,-0.403494286,-0.170884523,
Top 9,9,1,1,1,'1-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Offspeed,Called Strike,,,000,0.551842857,0.761136396,
Top 9,9,1,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Fastball,Foul,,,000,0.329671429,0.717173145,
Top 9,9,1,1,2,'1-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Offspeed,Ball,,,000,-1.536568571,0.180821484,
Top 9,9,1,2,2,'2-2,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Cassidy Watt,Taylor Lepard,R,R,Offspeed,Groundout,Ground Ball,Straightaway,000,-0.003585714,0.805099647,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Taylor Lepard,R,R,Offspeed,Swinging Strike,,,000,0.018631429,0.725965795,
Top 9,9,2,0,1,'0-1,Brantford Red Sox,Toronto Maple Leafs,"June 1, 2025",,,,,Matt Torresan,Taylor Lepard,R,R,Fastball,Groundout,Ground Ball,Pull,000,-0.003585714,0.655624594,
