Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Bottom 8,8,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Jose Rodriguez,L,R,Offspeed,Swinging Strike,,,111,0.847992,0.92865,
Bottom 8,8,0,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Jose Rodriguez,L,R,Offspeed,Swinging Strike,,,111,0.836188,0.410101,
Bottom 8,8,0,0,2,'0-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Jose Rodriguez,L,R,Offspeed,Ball,,,111,-1.20593,0.891277,
Bottom 8,8,0,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Jose Rodriguez,L,R,Offspeed,Strikeout Swinging,,,111,0.847992,0.92865,
Bottom 8,8,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Foul,,,111,-0.61572,0.849232,
Bottom 8,8,1,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Ball,,,111,-1.35938,0.269953,
Bottom 8,8,1,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Ball,,,111,0.706342,1.143543,
Bottom 8,8,1,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Ball,,,111,1.025054,1.087484,
Bottom 8,8,1,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Foul,,,111,-0.67474,1.031425,
Bottom 8,8,1,3,2,'3-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Andrew Johnston,Jose Rodriguez,R,R,Offspeed,Strikeout Looking,,,111,-1.06428,0.858576,
Bottom 8,8,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Jose Rodriguez,L,R,Fastball,Ball,,,111,2.004798,1.110842,
Bottom 8,8,2,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Jose Rodriguez,L,R,Fastball,Ball,,,111,1.969385,1.447198,
Bottom 8,8,2,2,0,'2-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Jose Rodriguez,L,R,Offspeed,Swinging Strike,,,111,-1.17052,0.059731,
Bottom 8,8,2,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Jose Rodriguez,L,R,Offspeed,Ball,,,111,-1.09969,-0.29998,
Bottom 8,8,2,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Yolki Pena,Jose Rodriguez,L,R,Offspeed,Walk,,,111,-0.92263,0.66704,
Bottom 8,8,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Fastball,Called Strike,,,111,-1.06428,0.554921,
Bottom 8,8,2,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Fastball,Ball,,,111,0.021702,1.227632,
Bottom 8,8,2,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Offspeed,Called Strike,,,111,0.635517,1.04544,
Bottom 8,8,2,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Fastball,Foul,,,111,-1.1351,0.022358,
Bottom 8,8,2,1,2,'1-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Offspeed,Ball,,,111,0.493868,1.143543,
Bottom 8,8,2,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Niko Kekatos,Gabe Bruder,R,R,Fastball,Flyout,Fly Ball,Straightaway,111,0.175156,0.914635,
Top 9,9,0,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Nick Burdett,Fernando Rodney,L,R,Fastball,Flyout,Fly Ball,Pull,000,-1.14691,0.592294,
Top 9,9,1,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Fernando Rodney,R,R,Offspeed,Called Strike,,,000,-1.18232,0.092432,
Top 9,9,1,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Matt Torresan,Fernando Rodney,R,R,Fastball,Groundout,Ground Ball,Pull,000,-0.78098,0.947336,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Graham Tebbit,Fernando Rodney,R,R,Fastball,Double,Line Drive,Opposite Field,000,0.907013,0.255939,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Fernando Rodney,L,R,Fastball,Called Strike,,,010,-0.88722,0.11579,
Top 9,9,2,0,1,'0-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Fernando Rodney,L,R,Offspeed,Ball,,,010,1.308353,1.01741,
Top 9,9,2,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Fernando Rodney,L,R,Fastball,Swinging Strike,,,001,-0.89902,0.428788,
Top 9,9,2,1,2,'1-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Jose Vinicio,Fernando Rodney,L,R,Fastball,Single,Line Drive,Straightaway,001,-0.88722,0.596966,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Fernando Rodney,R,R,Offspeed,Ball,,,100,0.907013,0.830546,
Top 9,9,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Fernando Rodney,R,R,Fastball,Swinging Strike,,,100,-0.79278,0.316669,
Top 9,9,2,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Fernando Rodney,R,R,Fastball,Ball,,,100,1.225724,1.012738,
Top 9,9,2,2,1,'2-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Fernando Rodney,R,R,Fastball,Ball,,,100,1.331962,-0.13648,
Top 9,9,2,3,1,'3-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Brody Black,Fernando Rodney,R,R,Fastball,Walk,,,100,-1.28856,-0.0337,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Fernando Rodney,R,R,Fastball,Ball,,,110,-1.14691,0.540906,
Top 9,9,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Fernando Rodney,R,R,Offspeed,Called Strike,,,110,-0.86361,0.368057,
Top 9,9,2,1,1,'1-1,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Fernando Rodney,R,R,Fastball,Called Strike,,,110,-0.92263,0.456818,
Top 9,9,2,1,2,'1-2,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Tim Holyk,Fernando Rodney,R,R,Fastball,Home Run,Fly Ball,Pull,110,0.482063,0.87259,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Fernando Rodney,R,R,Fastball,Ball,,,000,-1.20593,-0.17852,
Top 9,9,2,1,0,'1-0,Brantford Red Sox,Hamilton Cardinals,"May 16, 2025",,,,Christian Ortega,Fernando Rodney,R,R,Fastball,Groundout,Ground Ball,Opposite Field,000,-0.04912,0.92865,
Bottom 9,9,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Gabe Bruder,L,R,Fastball,Ball,,,000,0.918816726,0.101775587,
Bottom 9,9,0,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Gabe Bruder,L,R,Offspeed,Swinging Strike,,,000,-0.356030757,0.606308867,
Bottom 9,9,0,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Gabe Bruder,L,R,Offspeed,Ball,,,000,1.485415608,0.424116293,
Bottom 9,9,0,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Gabe Bruder,L,R,Offspeed,Ball,,,000,1.874952339,0.344699018,
Bottom 9,9,0,3,1,'3-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tommy Reyes-Cruz,Gabe Bruder,L,R,Fastball,Walk,,,000,1.697890188,-0.201878702,
Bottom 9,9,0,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Gabe Bruder,R,R,Offspeed,Ball,,,100,-1.38299123,0.610980471,
Bottom 9,9,0,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Jaden Brown,Gabe Bruder,R,R,Offspeed,Groundout,Ground Ball,Pull,100,1.402786604,0.91463476,
Bottom 9,9,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Gabe Bruder,L,R,Offspeed,Called Strike,,,010,-0.780979919,0.213894094,
Bottom 9,9,1,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Gabe Bruder,L,R,Fastball,Ball,,,010,1.520828038,1.213617444,
Bottom 9,9,1,1,1,'1-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Gabe Bruder,L,R,Offspeed,Ball,,,010,1.874952339,0.466160733,
Bottom 9,9,1,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Gabe Bruder,L,R,Offspeed,Called Strike,,,010,1.237528597,0.5362348,
Bottom 9,9,1,2,2,'2-2,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Tyler Duncan,Gabe Bruder,L,R,Offspeed,Error,Fly Ball,Pull,010,-0.710155058,0.288639765,
Bottom 9,9,1,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Gabe Bruder,R,R,Offspeed,Foul,,,011,-0.08453546,0.900619946,
Bottom 9,9,1,0,1,'0-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,July Vittini,Gabe Bruder,R,R,Offspeed,Popout,Pop Up,Straightaway,011,-0.15536032,0.428787898,
Bottom 9,9,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Johnathan Solazzo,Gabe Bruder,R,R,,Intentional Walk,,,011,,,
Bottom 9,9,2,0,0,'0-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Gabe Bruder,L,R,Fastball,Ball,,,111,2.052014489,0.891276738,
Bottom 9,9,2,1,0,'1-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Gabe Bruder,L,R,Fastball,Ball,,,111,2.217272496,0.624995284,
Bottom 9,9,2,2,0,'2-0,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Gabe Bruder,L,R,Offspeed,Swinging Strike,,,111,0.600104855,0.143820027,
Bottom 9,9,2,2,1,'2-1,Hamilton Cardinals,Brantford Red Sox,"May 16, 2025",,,,Josh Williams,Gabe Bruder,L,R,Offspeed,Single,Fly Ball,Straightaway,111,-0.391443188,0.204550885,
