Half Inning,Inning,Outs,Balls,Strikes,Count,Batter_Team,Pitcher_Team,Date,Home Team,Away Team,Pitcher_R_Allowed,Pitcher_ER_Allowed,Batter,Pitcher,Batter_Side,Pitcher_Side,Pitch_Type,Outcome,Quality of Contact,Spray Chart,Runners,Pitch_Location_X,Pitch_Location_Y,REMEMBER TO INSERT THE X AND Y POINTS AFTER EVERY HALF INNING! DON'T MISCLICK PLOTS
Top 8,8,0,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Ben Abram,R,R,Fastball,Ball,,,000,-1.17051665,-0.1037750085,
Top 8,8,0,1,0,'1-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Ben Abram,R,R,Fastball,Ball,,,000,-1.288558083,-0.1878638884,
Top 8,8,0,2,0,'2-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Ben Abram,R,R,Fastball,Groundout,Ground Ball,Straightaway,000,-0.792784062,0.6483533066,
Top 8,8,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Fastball,Foul,,,000,-0.8636089222,0.176521258,
Top 8,8,1,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Offspeed,Called Strike,,,000,-0.0137105999,0.1625064447,
Top 8,8,1,0,2,'0-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Offspeed,Foul,,,000,1.367374174,-0.02435773298,
Top 8,8,1,0,2,'0-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Fastball,Ball,,,000,1.048662303,1.068797706,
Top 8,8,1,1,2,'1-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Offspeed,Ball,,,000,-0.8990213523,-0.2158935151,
Top 8,8,1,2,2,'2-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Lucas Bateman,Ben Abram,R,R,Fastball,Single,Ground Ball,Straightaway,000,-0.5803094814,0.6390100977,
Top 8,8,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Max Schmarder,Ben Abram,R,R,Fastball,Foul,,,100,0.5174758516,1.073469311,
Top 8,8,1,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Max Schmarder,Ben Abram,R,R,Offspeed,Foul,,,100,-0.3206183274,0.03637312476,
Top 8,8,1,0,2,'0-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Max Schmarder,Ben Abram,R,R,Offspeed,Ball,,,100,-1.359382944,-0.1645058662,
Top 8,8,1,1,2,'1-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,1,1,Max Schmarder,Ben Abram,R,R,Fastball,Single,Line Drive,Opposite Field,100,-0.8163923488,0.1157904003,
Top 8,8,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Ethan Paulos,Ben Abram,L,R,Fastball,Foul,,,010,-0.6039177682,0.7464569999,
Top 8,8,1,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Ethan Paulos,Ben Abram,L,R,Fastball,Single,Ground Ball,Straightaway,010,0.8361877224,0.49419036,
Top 8,8,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Brody Black,Ben Abram,R,R,Fastball,Ball,,,101,-1.288558083,0.3867434579,
Top 8,8,1,1,0,'1-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Brody Black,Ben Abram,R,R,Fastball,Ball,,,101,-1.253145653,0.5689360311,
Top 8,8,1,2,0,'2-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Brody Black,Ben Abram,R,R,Fastball,Swinging Strike,,,101,-0.8281964921,0.1905360713,
Top 8,8,1,2,1,'2-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Brody Black,Ben Abram,R,R,Offspeed,Double Play,Ground Ball,Straightaway,101,0.4820634215,0.3026545779,
Bottom 8,8,0,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Gianfranco Morello,Jackson Smith,L,R,Fastball,Ball,,,000,1.308353457,0.9052915509,
Bottom 8,8,0,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Gianfranco Morello,Jackson Smith,L,R,Offspeed,Ball,,,000,0.3876302745,0.9006199464,
Bottom 8,8,0,2,0,'2-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Gianfranco Morello,Jackson Smith,L,R,Fastball,Ball,,,000,1.367374174,0.9006199464,
Bottom 8,8,0,3,0,'3-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Gianfranco Morello,Jackson Smith,L,R,Offspeed,Walk,,,000,1.025054016,0.03170152031,
Bottom 8,8,0,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Fastball,Ball,,,100,-0.3206183274,-0.2906391861,
Bottom 8,8,0,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Fastball,Ball,,,100,-0.4268556177,-0.3326836261,
Bottom 8,8,0,2,0,'2-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Offspeed,Called Strike,,,100,-0.6157219115,0.7885014398,
Bottom 8,8,0,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Fastball,Called Strike,,,100,1.119487163,0.5689360311,
Bottom 8,8,0,2,2,'2-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Offspeed,Ball,,,100,0.9424250127,-0.1878638884,
Bottom 8,8,0,3,2,'3-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Jackson Smith,L,R,Offspeed,Walk,,,100,-1.359382944,0.1298052136,
Bottom 8,8,0,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Jackson Smith,R,R,Offspeed,Ball,,,110,0.7299504321,0.9286495731,
Bottom 8,8,0,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Jackson Smith,R,R,Offspeed,Ball,,,110,-1.09969179,-0.1785206796,
Bottom 8,8,0,2,0,'2-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Jackson Smith,R,R,Offspeed,Ball,,,110,-0.6393301983,0.9146347598,
Bottom 8,8,0,3,0,'3-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,2,Robert Mullen,Jackson Smith,R,R,Offspeed,Popout,Pop Up,Straightaway,110,-0.1553603203,0.1578348402,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Damian Clarke,L,L,Offspeed,Swinging Strike,,,110,0.4466509914,-0.1084466129,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Damian Clarke,L,L,Offspeed,Ball,,,110,1.261136884,0.134476818,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Damian Clarke,L,L,Offspeed,Ball,,,110,0.1043308338,0.9333211775,
Bottom 8,8,1,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Damian Clarke,L,L,Fastball,Ball,,,110,-1.394795374,1.213617444,
Bottom 8,8,1,3,1,'3-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Damian Clarke,L,L,Offspeed,Walk,,,110,1.450003177,-0.1084466129,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brandon Hupe,Damian Clarke,R,L,Offspeed,Foul,,,111,-0.6865467717,0.7324421865,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,3,1,Brandon Hupe,Damian Clarke,R,L,Offspeed,Triple,Line Drive,Pull,111,-0.7455674886,0.4568175245,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Damian Clarke,R,L,Offspeed,Swinging Strike,,,001,-0.7455674886,0.8025162532,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,1,Sam Cawker,Damian Clarke,R,L,Offspeed,Ball,,,001,0.8361877224,-0.3046539995,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Damian Clarke,R,L,Fastball,Ball,,,000,1.296549314,-0.1738490751,
Bottom 8,8,1,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Damian Clarke,R,L,Offspeed,Ball,,,000,-1.489228521,1.227632257,
Bottom 8,8,1,3,1,'3-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Damian Clarke,R,L,Offspeed,Walk,,,000,0.09252669039,-0.1645058662,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brendan Luther,Crawford Passy,L,R,Fastball,Ball,,,100,-1.394795374,0.9706940131,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brendan Luther,Crawford Passy,L,R,Fastball,Ball,,,100,-1.27675394,-0.1785206796,
Bottom 8,8,1,2,0,'2-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brendan Luther,Crawford Passy,L,R,,Ball,,,100,,,
Bottom 8,8,1,3,0,'3-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brendan Luther,Crawford Passy,L,R,Offspeed,Walk,,,100,1.579848754,0.779158231,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Fastball,Ball,,,110,1.402786604,-0.06640217296,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Fastball,Foul,,,110,-1.323970513,0.5082051733,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Offspeed,Ball,,,110,-1.949590112,-0.4401305283,
Bottom 8,8,1,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Fastball,Called Strike,,,110,-1.028866929,1.073469311,
Bottom 8,8,1,2,2,'2-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Fastball,Ball,,,110,2.052014489,0.8305458798,
Bottom 8,8,1,3,2,'3-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Caleb Feuerstake,Crawford Passy,L,R,Offspeed,Walk,,,110,1.402786604,0.9706940131,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jonah Weisner,Crawford Passy,L,R,Fastball,Ball,,,111,1.084074733,1.073469311,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,1,Jonah Weisner,Crawford Passy,L,R,Fastball,Single,Fly Ball,Opposite Field,111,-0.7455674886,0.8632471109,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Joshua Marchese,Crawford Passy,L,R,Offspeed,Called Strike,,,111,-1.24134151,0.4428027112,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,1,Joshua Marchese,Crawford Passy,L,R,Offspeed,Single,Ground Ball,Opposite Field,111,0.3404137011,0.4988619645,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Crawford Passy,L,R,Offspeed,Ball,,,111,1.485415608,0.9613508042,
Bottom 8,8,1,1,0,'1-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Crawford Passy,L,R,Fastball,Foul,,,111,1.225724453,0.9006199464,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Crawford Passy,L,R,Fastball,Ball,,,111,-0.7455674886,-0.2018787018,
Bottom 8,8,1,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Jake Sanford,Crawford Passy,L,R,Fastball,Ball,,,111,-1.41840366,0.6203236799,
Bottom 8,8,1,3,1,'3-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,4,Jake Sanford,Crawford Passy,L,R,Fastball,Walk,,,111,-0.5094846213,-0.1878638884,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Carter Beddis,R,R,Offspeed,Foul,,,111,0.6355172852,0.6810545377,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,,Robert Mullen,Carter Beddis,R,R,Offspeed,Ball,,,111,-1.394795374,-0.1878638884,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Carter Beddis,R,R,Offspeed,Foul,,,110,0.5292799949,0.9426643864,
Bottom 8,8,1,1,2,'1-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Carter Beddis,R,R,Offspeed,Ball,,,110,-0.8518047789,-0.2158935151,
Bottom 8,8,1,2,2,'2-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Robert Mullen,Carter Beddis,R,R,Offspeed,Ball,,,110,-1.24134151,-0.2719527684,
Bottom 8,8,1,3,2,'3-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,,Robert Mullen,Carter Beddis,R,R,Offspeed,Single,Ground Ball,Straightaway,110,-1.288558083,0.134476818,
Bottom 8,8,1,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Carter Beddis,L,R,Offspeed,Swinging Strike,,,101,0.3168054143,0.9847088264,
Bottom 8,8,1,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Carter Beddis,L,R,Offspeed,Ball,,,101,-1.630878241,-0.08041698628,
Bottom 8,8,1,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Carter Beddis,L,R,Fastball,Swinging Strike,,,101,0.5292799949,0.1017755869,
Bottom 8,8,1,1,2,'1-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Greyson Barrett,Carter Beddis,L,R,Offspeed,Strikeout Looking,,,101,0.918816726,0.5409064044,
Bottom 8,8,2,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brandon Hupe,Carter Beddis,R,R,Offspeed,Called Strike,,,101,-0.7101550585,0.1017755869,
Bottom 8,8,2,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brandon Hupe,Carter Beddis,R,R,Fastball,Called Strike,,,101,-0.7573716319,0.1858644669,
Bottom 8,8,2,0,2,'0-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Brandon Hupe,Carter Beddis,R,R,Fastball,Foul,,,101,-0.07273131673,0.8165310665,
Bottom 8,8,2,0,2,'0-2,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,1,,Brandon Hupe,Carter Beddis,R,R,Offspeed,Single,Pop Up,Opposite Field,101,0.8125794357,0.9052915509,
Bottom 8,8,2,0,0,'0-0,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Carter Beddis,R,R,Offspeed,Called Strike,,,011,-1.217733223,0.6483533066,
Bottom 8,8,2,0,1,'0-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Carter Beddis,R,R,Fastball,Ball,,,011,-1.323970513,-0.1458194485,
Bottom 8,8,2,1,1,'1-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Carter Beddis,R,R,Fastball,Ball,,,011,-0.8281964921,-0.2299083284,
Bottom 8,8,2,2,1,'2-1,Welland Jackfish,Brantford Red Sox,"May 29, 2025",,,,,Sam Cawker,Carter Beddis,R,R,Fastball,Flyout,Fly Ball,Straightaway,011,-0.6865467717,0.5549212178,
Top 9,9,0,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Tim Holyk,Jack Seward,R,R,Fastball,Ball,,,000,-0.8990213523,-0.2205651195,
Top 9,9,0,1,0,'1-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Tim Holyk,Jack Seward,R,R,Fastball,Ball,,,000,-1.536445094,0.5829508444,
Top 9,9,0,2,0,'2-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Tim Holyk,Jack Seward,R,R,Fastball,Swinging Strike,,,000,-1.064279359,0.6483533066,
Top 9,9,0,2,1,'2-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Tim Holyk,Jack Seward,R,R,Fastball,Single,Line Drive,Straightaway,000,0.1633515506,0.3446990179,
Top 9,9,0,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Christian Ortega,Jack Seward,R,R,Fastball,Called Strike,,,100,-0.7573716319,0.2419237202,
Top 9,9,0,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Christian Ortega,Jack Seward,R,R,Offspeed,Groundout,Ground Ball,Pull,100,-0.8636089222,0.008343498107,
Top 9,9,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Cassidy Watt,Jack Seward,R,R,Fastball,Ball,,,100,1.084074733,1.003395244,
Top 9,9,1,1,0,'1-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Cassidy Watt,Jack Seward,R,R,Offspeed,Ball,,,100,1.520828038,0.5082051733,
Top 9,9,1,2,0,'2-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Cassidy Watt,Jack Seward,R,R,Fastball,Called Strike,,,100,-0.6393301983,0.4147730845,
Top 9,9,1,2,1,'2-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Cassidy Watt,Jack Seward,R,R,Fastball,Single,Ground Ball,Pull,100,-0.6511343416,0.3820718534,
Top 9,9,1,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Josiah Devaplan,Jack Seward,R,R,Fastball,Called Strike,,,110,-1.040671073,0.008343498107,
Top 9,9,1,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Josiah Devaplan,Jack Seward,R,R,Fastball,Swinging Strike,,,110,0.6355172852,0.1998792802,
Top 9,9,1,0,2,'0-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Josiah Devaplan,Jack Seward,R,R,Fastball,Strikeout Swinging,,,110,-1.182320793,-0.08041698628,
Top 9,9,2,0,0,'0-0,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Jack Seward,R,R,Fastball,Swinging Strike,,,110,-1.17051665,0.05973114696,
Top 9,9,2,0,1,'0-1,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Jack Seward,R,R,Fastball,Called Strike,,,110,-0.8281964921,0.05973114696,
Top 9,9,2,0,2,'0-2,Brantford Red Sox,Welland Jackfish,"May 29, 2025",,,,,Matt Torresan,Jack Seward,R,R,Offspeed,Strikeout Swinging,,,110,-1.146908363,-0.1037750085,
